X,Y,Rent
59.863232,30.500866,509.9150142
59.937896,30.482847,425.5319149
59.845388,30.361925,547.6190476
60.027813,30.330368,479.1666667
59.948379,30.263901,800
59.836388,30.2605965,760
60.029458,30.251764,657.1428571
60.079639,30.33608,486.4864865
59.917985,30.481359,527.7777778
59.831349,30.324456,769.2307692
59.864762,30.4625161,536.5853659
59.999996,30.2838613,542.6356589
59.861589,30.186475,500
60.033193,30.244919,605.2631579
60.006307,30.3942939,656.25
60.013348,30.4283277,577.4193548
59.924543,30.4878398,500
59.94937383,30.24369904,571.4285714
59.857592,30.195373,750
59.937991,30.440132,833.3333333
60.031273,30.2966402,404.7619048
59.835826,30.510434,500
60.001005,30.324851,650
59.901062,30.456661,652.173913
59.957764,30.4386715,638.8888889
60.028056,30.216541,450
59.99707374,30.302785,795.4545455
59.952859,30.21724,666.6666667
59.890658,30.489198,511.1111111
60.007656,30.218172,542.8571429
60.027813,30.330368,576.3688761
59.881493,30.2689684,645.1612903
59.950546,30.221347,757.5757576
59.987114,30.234148,555.5555556
59.828216,30.554389,607.1428571
59.940222,30.487761,454.5454545
59.843507,30.12583,411.7647059
59.84522,30.109804,515.1515152
60.042195,30.35031,593.75
59.842552,30.312635,476.1904762
60.027787,30.253515,640
60.02249,30.2561702,465.1162791
60.029571,30.322839,600
60.005971,30.255924,444.4444444
60.000079,30.316244,511.1111111
59.939996,30.205798,650
59.915141,30.4813008,529.4117647
60.041953,30.330107,659.3406593
60.050502,30.367395,428.5714286
59.861743,30.505012,566.6666667
59.841351,30.306669,714.2857143
59.839679,30.35677,629.9212598
60.033673,30.299711,440
59.853392,30.2587613,679.245283
59.838571,30.3455683,687.5
59.902438,30.483682,583.3333333
59.960349,30.227284,650
59.950805,30.2436249,800
59.844858,30.376057,1060.606061
59.789978,30.146653,444.4444444
59.928307,30.3146542,833.3333333
59.921913,30.369569,872.7272727
60.017837,30.2940081,727.2727273
60.019116,30.4049464,548.3870968
59.868224,30.166826,542.8571429
59.960354,30.228238,714.2857143
60.035297,30.250426,485.7142857
60.031148,30.24344,500
60.047241,30.348989,465.1162791
59.854066,30.188324,378.3783784
59.865853,30.400921,535.7142857
60.030771,30.295126,530.5039788
59.837538,30.4188251,500
60.001005,30.324851,650
60.00900474,30.40453467,560.9756098
60.057155,30.266272,555.5555556
59.829578,30.1600337,580.6451613
60.052241,30.375283,500
59.830972,30.1745586,500
59.993064,30.356059,1125
59.844175,30.4889343,609.7560976
59.852311,30.360604,472.8132388
59.829696,30.5372965,537.3134328
59.93171,30.343572,673.0769231
59.851625,30.148063,623.3766234
59.919734,30.370306,1000
59.996809,30.203015,547.6190476
59.843281,30.129926,447.3684211
59.838561,30.350435,1018.099548
60.017198,30.331508,684.2105263
59.92467,30.3138755,833.3333333
60.02124,30.277771,702.7027027
59.826149,30.327789,657.1428571
60.031211,30.142835,421.0526316
59.849107,30.3700364,444.4444444
59.844848,30.3350084,638.8888889
59.962059,30.2828994,1311.111111
59.94533,30.2932399,686.2745098
60.032951,30.354011,394.7368421
59.835698,30.3473486,548.3870968
59.998643,30.194164,714.2857143
59.935888,30.2408262,527.7777778
59.932479,30.3586113,914.2857143
59.892663,30.273369,625
59.827765,30.5469826,571.4285714
59.841975,30.113128,500
59.826302,30.332478,641.025641
59.860416,30.159976,636.3636364
60.005697,30.20816,588.2352941
59.86762,30.457478,625
59.92952,30.258843,921.0526316
60.037378,30.255322,525
60.077431,30.345189,473.6842105
59.826204,30.328493,589.7435897
59.841055,30.347816,558.8235294
59.975805,30.3168391,1055.555556
59.854731,30.3017236,562.5
60.02744,30.212715,377.7777778
60.08095,30.352798,500
59.824593,30.337419,1724.137931
60.02422,30.4210736,500
59.857992,30.172057,551.2820513
60.003079,30.399295,595.2380952
60.025574,30.2842671,473.6842105
60.001005,30.324851,650
59.916879,30.4937223,548.3870968
59.854575,30.1770879,494.011976
59.939577,30.496445,625
60.034386,30.246127,547.6190476
60.037211,30.243455,450
59.910265,30.45543,600
60.011109,30.386727,600
59.85951,30.322237,571.4285714
59.917632,30.3052423,714.2857143
59.96003,30.293518,757.5757576
59.845007,30.364495,500
60.076448,30.34845,421.0526316
60.054146,30.310499,543.4782609
59.84997,30.211511,450
59.861173,30.5014575,454.5454545
59.901111,30.469974,500
59.853125,30.139726,606.0606061
60.006845,30.263416,511.1111111
60.004685,30.2493154,555.5555556
59.840395,30.3287787,688.6227545
59.837703,30.11363,625
59.854115,30.23802,548.3870968
59.850458,30.304046,750
59.914277,30.476756,463.4146341
60.047241,30.348989,685.3582555
59.860416,30.159976,500
59.949232,30.3065042,1333.333333
60.028303,30.369417,470.5882353
59.945891,30.20838,615.3846154
60.014954,30.2382649,597.0149254
60.014432,30.428849,516.1290323
60.079639,30.33608,500
60.026642,30.421686,593.75
59.852224,30.1789595,406.25
59.840844,30.1693964,457.1428571
59.84678,30.321006,781.25
59.903561,30.4268622,648.1481481
59.885088,30.3690464,740.7407407
59.832552,30.431115,476.1904762
59.831561,30.5372285,500
59.943794,30.2176082,531.9148936
59.852352,30.2712318,666.6666667
59.85858,30.164223,375
60.003061,30.221087,340.9090909
59.848777,30.3246916,488.372093
59.856835,30.316317,888.8888889
60.001371,30.299422,760
59.948163,30.252285,846.1538462
60.040114,30.368312,545.4545455
59.850095,30.1806861,454.5454545
60.001005,30.324851,650
60.035034,30.373667,550
60.008524,30.2236496,400
59.832881,30.1549396,361.7021277
59.857935,30.167511,450
60.041045,30.350363,560.6060606
60.046927,30.3950584,500
60.009584,30.482281,421.0526316
60.045966,30.3774599,534.1246291
60.011532,30.388485,619.047619
59.987992,30.369704,605.2631579
60.011109,30.386727,651.1627907
59.939978,30.202294,625
59.981469,30.393824,625
59.980001,30.39251,628.5714286
59.837855,30.2030756,447.3684211
59.939658,30.439332,650
60.014882,30.311152,714.2857143
60.032218,30.405241,666.6666667
59.964611,30.313802,700
60.006392,30.449807,937.5
59.882571,30.4536952,531.25
59.943426,30.4925784,492.7536232
60.074455,30.33174,564.1025641
59.84494,30.3132134,625
59.946619,30.3885308,1060.606061
59.821675,30.327506,593.75
59.894505,30.4716386,500
59.911367,30.476846,750.7507508
60.007057,30.295468,733.3333333
59.965147,30.49598,423.0769231
59.849312,30.1917642,454.5454545
59.929673,30.3447463,777.7777778
59.98345,30.244239,1562.5
59.871989,30.3854296,500
59.832127,30.327331,754.7169811
60.029571,30.322839,511.627907
59.993011,30.322768,786.8421053
59.860701,30.185031,424.9291785
59.928814,30.3233763,1000
59.85265,30.2499714,512.8205128
59.980646,30.388578,625
60.078683,30.336296,558.8235294
59.921241,30.454972,638.8888889
59.84773,30.153605,666.6666667
60.017647,30.329594,513.5135135
60.006647,30.4174772,548.3870968
60.004891,30.261519,625
60.035526,30.238739,512.8205128
60.009137,30.212697,538.4615385
59.825136,30.2204632,575.7575758
60.001005,30.324851,650
59.900946,30.47638,571.4285714
59.943845,30.476128,700
59.87086,30.4472454,633.3333333
59.861015,30.191514,514.2857143
60.042415,30.224716,476.1904762
59.849944,30.1495,475
60.033985,30.454236,450
59.926342,30.3024637,717.9487179
60.001043,30.202095,555.5555556
60.035383,30.4308823,468.75
59.832983,30.1933343,479.0419162
59.846989,30.389073,594.5945946
59.909596,30.491418,578.9473684
60.040114,30.368312,485.7142857
60.014702,30.278211,540.5405405
60.002962,30.213182,513.5135135
60.035383,30.4308823,571.4285714
59.961809,30.4171658,483.8709677
59.847018,30.413882,475
59.830196,30.3732166,540.5405405
60.008127,30.2282181,447.5
59.892748,30.449223,588.2352941
60.07028,30.334948,500
60.032987,30.352852,511.1111111
60.033185,30.428598,446.4285714
59.938179,30.2732191,694.4444444
60.053754,30.317099,588.2352941
59.922666,30.369291,777.7777778
60.019185,30.271196,571.4285714
59.87474,30.3802517,548.3870968
59.999229,30.3730038,625
59.928307,30.3146542,742.8571429
60.078356,30.342099,500
60.078356,30.342099,439.0243902
59.838561,30.350435,813.9534884
59.942762,30.3575967,1067.41573
59.833976,30.2209337,469.6969697
60.039903,30.366102,400
59.942041,30.4704494,465.1162791
59.846044,30.3643726,677.4193548
60.051877,30.360766,384.6153846
60.023293,30.257045,514.2857143
59.959478,30.4304855,545.4545455
60.002324,30.205681,440
59.867967,30.4049941,500
59.919108,30.300983,756.7567568
59.915409,30.446931,540.5405405
59.849352,30.209903,432.4324324
59.864568,30.414443,625
59.958831,30.3073093,714.2857143
60.001005,30.324851,650
59.929646,30.459455,600
59.859926,30.208797,526.3157895
60.020818,30.267611,536.5853659
59.929286,30.2436091,942.0289855
59.834814,30.2201288,542.0054201
59.995433,30.3893833,588.2352941
59.949935,30.2423113,629.0322581
60.07696,30.340776,687.5
60.003696,30.196446,888.8888889
60.035023,30.387428,500
59.834125,30.5169564,491.2280702
59.85995,30.16484,271.7391304
59.948807,30.3432961,1428.571429
60.037097,30.365072,362.5
60.043457,30.373105,638.2978723
60.007492,30.270512,454.5454545
59.935567,30.3622372,810.3448276
59.9881,30.298522,384.6153846
59.935432,30.3684295,714.2857143
59.925178,30.383297,750
59.958104,30.343095,500
59.856443,30.204396,377.5510204
59.859133,30.3175011,471.6981132
60.046116,30.402052,533.3333333
60.003696,30.196446,613.0268199
59.993614,30.309531,564.516129
60.006183,30.42631,583.3333333
59.945812,30.3411681,1000
59.869181,30.15564,645.1612903
59.930857,30.4111459,551.7241379
60.045453,30.318851,500
59.937561,30.3240905,606.6945607
59.96193,30.3081623,750
59.923315,30.336403,705.1282051
59.831643,30.3166251,541.6666667
59.915034,30.470116,666.6666667
59.930092,30.458018,595.2380952
60.078683,30.336296,371.4285714
59.949718,30.2335044,507.6923077
59.832686,30.4283214,370.3703704
60.021685,30.400489,510.6382979
59.982905,30.225148,828.125
59.937696,30.2835714,500
60.02365,30.380861,478.2608696
60.026392,30.300866,614.0350877
59.83626,30.1564686,488.8888889
60.034915,30.236295,504.3478261
59.959905,30.2796437,1228.070175
60.025475,30.376963,666.6666667
59.8479,30.110711,435.5716878
60.078356,30.342099,394.3217666
60.051791,30.3738,454.5454545
59.840221,30.310218,666.6666667
59.931105,30.3386133,928.5714286
60.030541,30.238559,404.2553191
60.018682,30.3306,434.7826087
60.005783,30.258888,462.5
59.932126,30.345294,575
59.853744,30.387401,493.3333333
60.003696,30.196446,888.8888889
59.935018,30.3597528,1052.631579
59.853744,30.387401,406.25
59.840567,30.4892319,727.2727273
60.006412,30.285595,487.804878
59.932301,30.351723,790
59.931045,30.3587074,654.2056075
59.937561,30.3240905,729.6137339
59.992484,30.3089222,523.8095238
59.932159,30.3232146,611.1111111
59.959697,30.231274,800
59.864656,30.50976,425
59.993064,30.356059,595.2380952
59.935056,30.3136954,777.7777778
59.946749,30.2720054,564.4171779
59.855948,30.3658392,511.1111111
60.005592,30.130187,357.1428571
60.05706,30.346007,500
59.849944,30.1495,702.1276596
59.953316,30.2996429,914.6341463
60.01374,30.392045,531.25
59.842702,30.2562108,595.2380952
60.01972,30.233573,474.5762712
59.987767,30.201387,537.6344086
59.987452,30.4180176,641.025641
59.999917,30.338847,500
59.90214,30.4837912,633.3333333
59.848072,30.2719559,478.8461538
60.011509,30.2415497,516.194332
59.850735,30.190769,500
59.826977,30.2019825,500
59.941061,30.3789414,461.5384615
60.016293,30.4153015,1000
59.836857,30.511117,357.1428571
59.946315,30.2226451,622.2222222
59.940009,30.4699415,496.7602592
59.862687,30.3383327,400
60.045474,30.356101,450
59.90321384,30.44682632,564.1025641
59.931738,30.40596,990.0990099
59.853307,30.207025,418.1818182
59.831147,30.213462,492.8131417
59.835909,30.1324889,367.3469388
59.945558,30.279504,933.3333333
59.976264,30.41736,392.1568627
59.93005,30.3689276,740.7407407
59.968934,30.275004,2031.25
59.852923,30.148054,786.5168539
59.971068,30.270676,1500
59.842077,30.341767,448.9795918
59.99073,30.3175627,615.3846154
60.003696,30.196446,888.8888889
59.821675,30.327506,615.3846154
59.926363,30.36722,1188.811189
59.938837,30.3207547,555.5555556
59.935018,30.3597528,1000
59.861365,30.3857591,500
59.936094,30.3728459,516.1290323
60.046086,30.351064,500
60.031841,30.323782,473.6842105
59.941293,30.2700735,774.6478873
60.058363,30.345198,521.7391304
60.030545,30.426154,492.9577465
59.922237,30.347165,784.3137255
59.999217,30.2897297,576.9230769
59.92622,30.5016424,543.4782609
59.929338,30.247585,581.3953488
59.919319,30.4624782,424.2424242
60.075567,30.343577,528.3018868
59.911258,30.3254459,481.4814815
60.020291,30.3193,561.4035088
59.862253,30.327781,490.5660377
59.898817,30.4889873,488.8888889
59.888379,30.313766,815.2173913
59.951582,30.4885387,394.3661972
59.949718,30.2335044,738.4615385
59.931243,30.357261,888.8888889
59.873587,30.304523,568.1818182
59.933936,30.2986453,1306.306306
60.037207,30.325498,500
59.86972,30.4419915,444.4444444
60.026992,30.254781,593.220339
60.007448,30.3961626,645.1612903
59.863587,30.3393565,555.5555556
59.833379,30.3538444,583.3333333
59.839113,30.4032349,408.1632653
59.902594,30.46354,451.8072289
59.945959,30.2603475,568.1818182
59.95851,30.4894779,423.0769231
59.899479,30.4945546,416.6666667
59.961349,30.314898,540.8163265
60.003427,30.204072,571.4285714
59.973062,30.42333,555.5555556
60.058066,30.330322,566.0377358
60.041081,30.332649,677.9661017
59.998493,30.4340567,577.7777778
59.843362,30.2507903,500
59.955329,30.3265607,555.5555556
60.019599,30.29129,879.1208791
59.950224,30.3048598,877.1842105
59.948911,30.242197,714.2857143
59.89649,30.278831,769.2307692
60.003696,30.196446,888.8888889
59.954094,30.4960463,444.4444444
59.872459,30.3679042,613.6363636
60.037467,30.4177656,425.5319149
59.934491,30.2383605,605.2631579
59.833581,30.158606,489.3617021
59.846168,30.3913046,392.1568627
59.921597,30.345198,519.4805195
60.025385,30.2165414,421.0526316
59.836554,30.358098,666.6666667
59.979647,30.41184,416.6666667
59.991824,30.3165443,613.6363636
59.827293,30.2131142,477.6119403
59.847632,30.3632167,383.3333333
59.82509,30.333071,546.875
60.053644,30.3504494,419.3548387
60.014185,30.311386,542.6356589
60.039512,30.326208,555.5555556
59.929892,30.2524235,441.8103448
59.875717,30.330825,588.8888889
59.929324,30.4151218,562.5
59.843002,30.254444,483.3333333
59.836147,30.350902,724.137931
59.973734,30.4091429,478.2608696
60.006278,30.209157,517.2413793
59.984787,30.4219353,547.6190476
59.904177,30.3158264,714.2857143
59.97392,30.4184293,625
59.938283,30.2864797,476.1904762
59.939903,30.2681032,546.875
60.00648,30.256831,547.9452055
59.932301,30.351723,790
59.811699,30.2883149,444.4444444
59.948999,30.3788977,950
60.00119,30.326199,625
59.861985,30.3240406,663.1762653
59.830866,30.355241,521.7391304
59.91887,30.4936714,416.6666667
60.044446,30.335784,437.5
59.92615,30.3762936,660
60.027777,30.232091,475
59.930223,30.3531563,523.8095238
59.934361,30.239297,614.0350877
59.861037,30.383188,400
59.84466,30.3167841,545.4545455
59.92945,30.34228,888.8888889
60.002153,30.252591,618.556701
59.900953,30.311511,823.0452675
59.842053,30.491463,402.9850746
59.982698,30.343446,673.9130435
59.998042,30.388563,433.3333333
60.003696,30.196446,888.8888889
59.830841,30.370969,465.1162791
59.980371,30.396555,354.8387097
59.950571,30.2371898,615.1142355
60.005472,30.2715164,614.0350877
60.03336,30.4086968,480.5491991
60.035297,30.250426,539.5833333
59.863067,30.169815,396.8253968
59.942606,30.3195327,516.1290323
59.957583,30.4755084,442.3076923
59.945898,30.2095825,400
59.936525,30.247704,594.2275042
59.994902,30.214405,545.4545455
59.966512,30.309592,900
59.929263,30.354657,562.5
59.967488,30.4332608,409.0909091
59.914165,30.4570854,540
60.005281,30.2503006,490.1960784
59.92376,30.2907385,727.2727273
60.013954,30.233146,446.8085106
59.929685,30.4723828,583.3333333
59.904153,30.316533,746.2686567
59.84997,30.211511,454.5454545
60.01365,30.316901,725.8064516
59.934952,30.246078,538.4615385
59.947377,30.3789552,1161.290323
59.905348,30.314655,893.3333333
59.843615,30.2430025,488.8888889
60.042361,30.397381,440
59.916383,30.461692,500
60.032299,30.353193,439.5604396
60.042195,30.35031,500
59.941001,30.222093,492.7536232
59.995406,30.4345685,355.5555556
59.927605,30.3015077,625
60.0495,30.316497,625
60.029571,30.322839,430.7692308
59.923864,30.3356905,866.6666667
59.997401,30.194631,428.5714286
59.904175,30.325067,700
59.831521,30.1477818,595.2380952
59.861683,30.3417259,559.5238095
59.958687,30.3008949,789.4736842
59.981042,30.349249,500
59.904189,30.314808,916.6666667
59.880824,30.4378452,461.5384615
59.874755,30.2991766,625
59.863049,30.3568004,520.8333333
59.999984,30.212032,555.5555556
59.833379,30.3538444,575.2212389
59.861749,30.4724023,533.3333333
60.003696,30.196446,888.8888889
59.85408,30.22601,531.9148936
60.009883,30.415943,504.8076923
59.868512,30.4385824,434.7826087
59.933936,30.298645,1299.283154
59.876018,30.3874853,400
60.033885,30.4304564,362.9032258
59.940845,30.324159,883.7209302
59.941345,30.3626606,642.8571429
59.952259,30.4095286,543.4782609
59.963955,30.2734662,1041.666667
60.011959,30.267251,621.1180124
60.030541,30.238559,428.5714286
59.955869,30.2941261,737.704918
59.858577,30.2235728,442.3076923
59.888141,30.4198073,488.8888889
59.84687,30.3168155,697.6744186
60.045812,30.325435,456.1403509
59.838602,30.357388,671.641791
60.03346105,30.22770166,750
60.031381,30.2891377,703.125
59.897622,30.4197556,550
60.020657,30.394415,555.5555556
59.945558,30.279504,933.3333333
59.938662,30.223791,557.1428571
59.86351,30.3292164,466.6666667
59.841235,30.239493,470
59.952222,30.2315758,750
59.863086,30.4581276,500
59.987465,30.371761,428.5714286
60.013798,30.2468505,500
59.861415,30.3178342,510.6382979
59.962103,30.3041919,583.3333333
59.961471,30.453544,365.3846154
59.941045,30.3500097,1000
60.002926,30.355906,638.2978723
59.846894,30.310927,1029.411765
59.959422,30.2970398,651.5151515
60.041979,30.39854,543.4782609
59.848211,30.27332,547.6190476
59.994593,30.3070387,434.7826087
60.073464,30.332011,476.1904762
60.000065,30.253633,603.4482759
60.00922,30.4207626,409.0909091
59.838978,30.352802,506.6666667
59.92042,30.370063,833.3333333
59.938649,30.3239786,555.5555556
59.9179,30.3502529,1000
59.935888,30.2408262,538.4615385
59.852963,30.155878,733.9449541
60.051333,30.324276,517.8571429
60.003696,30.196446,888.8888889
59.862759,30.320171,642.8571429
59.918661,30.439512,433.3333333
59.840561,30.362849,533.3333333
60.008824,30.483063,347.2222222
59.940009,30.4699415,413.0434783
60.033153,30.236448,446.4285714
60.06218,30.317952,450
60.029211,30.459239,408.1632653
59.934041,30.342894,1096.491228
59.954932,30.4215498,433.3333333
59.86595,30.4605312,533.3333333
59.974239,30.313973,785.7142857
59.98649,30.4217627,502.1834061
59.970839,30.309347,866.6666667
59.930521,30.3673174,655.7377049
59.826872,30.389081,422.5352113
59.930764,30.3574133,928.5714286
59.856835,30.316317,755.8139535
60.023111,30.376531,373.3333333
59.984649,30.407553,518.5185185
59.841549,30.3664198,444.4444444
59.882966,30.481062,434.7826087
59.908821,30.3476368,454.5454545
59.960021,30.480556,566.0377358
59.931918,30.407946,923.0769231
60.071472,30.23616,276.9230769
59.942305,30.4785944,444.4444444
59.938837,30.3207547,562.5
59.980592,30.38688,625
60.038856,30.322192,420.5607477
59.859584,30.3385081,520
59.987609,30.208537,632.9113924
59.940661,30.391015,872.0930233
59.842693,30.252106,534.2465753
60.013186,30.332208,460
59.874665,30.3700422,440
59.922354,30.4521703,472.7272727
59.848227,30.3919365,460
59.84466,30.3167841,627.4509804
59.992884,30.322111,666.6666667
59.885462,30.320656,602.4096386
59.827513,30.1682646,547.6190476
59.872459,30.3679042,681.8181818
59.951582,30.4885387,600
59.94377,30.3448342,833.3333333
59.854265,30.3136358,500
59.939867,30.3516696,1846.153846
59.927288,30.412706,625
59.86766,30.3996878,480
59.986314,30.3227444,370
60.003696,30.196446,888.8888889
59.931134,30.2874311,1416.666667
59.965136,30.3064244,529.4117647
60.037603,30.4047295,563.6363636
59.902479,30.320882,1086.956522
60.032596,30.33184,438.5964912
60.014882,30.311152,670.7317073
59.840221,30.310218,566.6666667
59.825402,30.20127,413.0434783
60.007314,30.2274677,448.7179487
59.852682,30.307388,627.9069767
59.946053,30.3867812,538.4615385
59.851369,30.2652719,818.1818182
60.036987,30.397578,415.0943396
59.946979,30.2643644,385.7142857
59.936355,30.2543809,1102.941176
59.937526,30.376092,847.826087
59.891891,30.468379,444.4444444
59.915591,30.3003764,493.3333333
59.954024,30.216721,671.641791
59.832367,30.178958,451.6129032
59.926278,30.366839,823.5294118
59.946457,30.4981534,473.6842105
59.915141,30.4813008,440
59.943794,30.2176082,600
59.875698,30.3298012,769.2307692
59.971055,30.4058805,608.6956522
60.015966,30.364925,500
59.848072,30.2719559,583.3333333
60.004924,30.210307,500
59.846948,30.3568305,500
60.017321,30.4119163,412.1863799
59.839954,30.265913,415.3846154
59.999389,30.4332857,399.113082
59.92042,30.370063,1203.703704
60.013766,30.234302,387.9310345
59.847369,30.2719513,480
59.958093,30.4916954,370.3703704
59.93028,30.3652637,549.4505495
59.935229,30.3422606,833.3333333
59.928451,30.3780638,393.7007874
59.9371,30.2883913,1315.789474
59.945316,30.4833189,461.5384615
59.874665,30.3700422,383.3333333
60.052178,30.349618,471.6981132
59.985835,30.1960268,500
60.053984,30.322444,416.6666667
59.843615,30.2430025,595.2380952
59.931762,30.2945054,700
60.039324,30.397983,460
59.945683,30.3498774,808.8235294
60.003696,30.196446,888.8888889
60.005002,30.229171,487.1794872
59.899522,30.2758692,535.7142857
59.934956,30.2380586,675.6756757
59.954085,30.332199,598.2905983
60.019976,30.2415098,789.4736842
59.869793,30.4005127,523.8095238
59.929327,30.3169166,617.2839506
59.945739,30.2294228,700
60.021973,30.2869453,464.2857143
59.836966,30.3996767,400
60.033756,30.3977393,295.0819672
60.004506,30.4162011,444.4444444
59.8267,30.327178,509.0909091
59.91959209,30.35795608,656.5656566
59.942778,30.2330389,568.1818182
59.944755,30.3662207,531.2084993
59.877533,30.389334,581.3953488
59.977683,30.4092189,640.3508772
59.95435,30.214741,764.7058824
60.019743,30.277304,474.137931
59.952678,30.416174,666.6666667
59.87924,30.32142,757.5757576
59.948392,30.219596,770.8333333
59.907753,30.319003,633.3333333
59.934371,30.3805671,500
59.928739,30.4070534,589.0410959
59.864656,30.50976,400
59.958102,30.2727469,1354.166667
59.828245,30.4014674,470.9576138
59.936305,30.3579458,500
59.842429,30.2321967,476.1904762
59.934041,30.342894,1142.857143
59.922878,30.371222,1276.595745
60.061327,30.291398,704.8092869
60.01454,30.322282,482.1428571
59.92844,30.3244985,1000
59.884969,30.4760998,444.4444444
59.859736,30.179378,416.6666667
59.949003,30.4753453,471.6981132
59.87304,30.312652,555.5555556
59.845007,30.364495,512.195122
60.007151,30.213891,352.1126761
60.015391,30.2491683,454.5454545
59.942474,30.239635,543.4782609
59.885088,30.3690464,851.0638298
60.035985,30.248288,565.2173913
59.919582,30.3033972,880
59.921913,30.369569,1170.212766
59.935025,30.3765192,692.3076923
59.955702,30.4821726,480.7692308
60.003696,30.196446,888.8888889
59.923608,30.297273,1071.428571
59.938215,30.217303,537.037037
59.834068,30.1406896,363.6363636
59.939125,30.2693128,717.1314741
59.949718,30.2335044,579.7101449
59.940073,30.2695956,918.3673469
59.917748,30.3578163,377.3584906
59.845299,30.372343,436.8932039
59.91389,30.3295481,545.4545455
59.844467,30.4108521,633.8028169
60.013371,30.254221,636.3636364
59.845873,30.2510638,573.3944954
59.920848,30.357038,483.1460674
60.005221,30.200086,580.6451613
59.873576,30.376637,600
59.962103,30.3004355,685.483871
59.944765,30.21275,535.7142857
59.961349,30.314898,561.2244898
59.885708,30.4872548,391.3043478
59.852321,30.244057,474.3589744
59.842966,30.1499563,480
59.876802,30.321069,608.6956522
59.927577,30.3139879,560
59.972678,30.3073087,750
60.056189,30.354343,434.7826087
59.86256,30.496351,377.0491803
59.959633,30.321015,903.8461538
59.919477,30.465222,476.1904762
59.932115,30.3231153,453.3333333
60.037225,30.343617,437.5
60.020287,30.330169,565.2173913
60.01365,30.316901,806.4516129
59.930521,30.3673174,714.2857143
59.952394,30.4856414,392.8571429
60.029053,30.4258597,555.5555556
59.941001,30.222093,430.7692308
60.01374,30.392045,661.5384615
59.937339,30.377181,625
59.935096,30.37319,517.8571429
59.890658,30.489198,333.3333333
59.958595,30.280289,1619.047619
60.03562574,30.40489397,520.8333333
60.024612,30.312077,488.8888889
60.03322,30.23342,540
59.973007,30.4315158,519.1873589
60.04246,30.355026,416.6666667
59.936711,30.3510626,620.6896552
60.005212,30.151189,1034.482759
59.845469,30.311152,853.6585366
59.929054,30.3562975,700
60.003696,30.196446,888.8888889
59.935728,30.343235,700
60.012397,30.255532,615.3846154
59.84174585,30.34021918,532.2580645
59.951175,30.4196411,500
59.900953,30.311511,781.25
59.832121,30.351647,916.6666667
59.831481,30.1522736,340.9090909
60.053629,30.327124,518.5185185
60.081206,30.34315,426.2295082
59.846011,30.223638,425.5319149
59.853082,30.3852126,539.3258427
59.845088,30.2743079,511.1111111
59.98295,30.2648282,1692.307692
59.846621,30.2662862,571.4285714
59.924166,30.382839,1036.585366
60.007902,30.4124847,363.6363636
59.861184,30.3914536,555.5555556
60.017198,30.331508,631.5789474
59.858658,30.3031281,400
59.930052,30.338916,950
59.832983,30.1933343,636.3636364
59.839847,30.1583424,500
60.003941,30.2386318,438.5964912
59.87816,30.4372478,461.5384615
60.010367,30.2737042,432.6923077
60.034862,30.4253264,489.3964111
59.948431,30.304211,616.4383562
60.050084,30.351298,450.9803922
59.831349,30.324456,700
59.838601,30.4229408,522.7272727
59.905348,30.314655,916.6666667
59.922313,30.3104628,714.2857143
60.008614,30.2904486,533.3333333
59.966035,30.4027945,577.7777778
60.006431,30.339359,488.8888889
60.003862,30.221338,290.3225806
59.85393,30.189547,401.2841091
59.83616,30.1478466,425.5319149
59.960116,30.226351,566.6666667
59.938178,30.3269067,840
59.932301,30.351723,1000
60.035432,30.446277,319.1489362
59.89418,30.4479516,789.4736842
59.833764,30.249797,394.7368421
59.979722,30.2868549,1538.461538
60.046099,30.352888,419.3548387
59.927191,30.303561,746.2686567
59.838365,30.1394043,413.0434783
59.846011,30.223638,684.2105263
60.016351,30.2772228,500
60.003696,30.196446,888.8888889
60.003696,30.196446,888.8888889
59.962025,30.314422,518.134715
59.940661,30.391015,705.8823529
59.83156769,30.54562631,545.4545455
59.860158,30.347912,673.0769231
59.912852,30.3170464,625
59.862935,30.4564769,502.1834061
59.961595,30.2887082,540.5405405
59.859926,30.208797,441.4587332
59.94349,30.2383456,577.7777778
59.959697,30.223621,681.8181818
59.938576,30.3687474,454.5454545
60.040902,30.344085,433.3333333
60.007286,30.250983,428.5714286
59.907434,30.2937929,500
59.953741,30.230708,500
60.011675,30.273102,471.0144928
59.842966,30.1499563,441.1764706
59.90823,30.4684931,488.8888889
59.945093,30.3524542,1133.004926
59.940917,30.2802217,1100
60.014277,30.4062829,444.4444444
60.030264,30.4252465,454.5454545
59.8267,30.327178,491.2280702
59.955811,30.35312,400
60.001191,30.2903132,357.1428571
59.97383,30.3033404,1304.347826
59.951246,30.2407782,520.8333333
59.999697,30.216572,1086.956522
60.03776,30.355205,553.1914894
59.937437,30.371136,854.5454545
59.834048,30.3945722,532.4074074
59.983871,30.421856,666.6666667
59.909332,30.247138,437.5
59.902479,30.320882,769.2307692
59.866423,30.310838,729.1666667
59.866423,30.310838,729.1666667
59.841036,30.1625381,355.5555556
60.021384,30.375938,416.6666667
59.84838,30.3193,666.6666667
59.899954,30.4774573,446.8085106
60.002067,30.353876,434.2105263
59.831707,30.51887,292.6829268
59.939867,30.3516696,1666.666667
59.875009,30.3943358,500
60.078356,30.342099,375
60.037713,30.3810017,444.4444444
59.875009,30.321114,547.4452555
60.074455,30.33174,400
